Season|Name|Description|LatinoURL|SpanishURL|EnglishURL|ImageURL
7|Quien mato al Sr. Burns? - Segunda parte|Con Burns herido, el jefe de policía hace una prueba de ADN que lo lleva hasta la puerta de los Simpsons. Homero es acusado de intento de homicidio pero escapa justo antes de que lo encarcelen. Es una carrera a ver quién llega primero a la habitación de Burns en el hospital. Estrella invitada: Tito Puente.|_____________________|||https://image.tmdb.org/t/p/original/dQp66ZkXbQE8VUduiVEyeBd61lo.jpg&w=200&h=110&zc=1
7|El hombre radioactivo|Unos ejecutivos de Hollywood deciden rodar la nueva película del Hombre Radioactivo en Springfield. Realizan un casting para el papel del Niño Fisión, el joven compañero del héroe, y Milhouse resulta ser el elegido, aunque no está muy convencido de querer convertirse en actor. Estrella invitada: Mickey Rooney.|_____________________|||https://image.tmdb.org/t/p/original/mjsqxYJFBv66d6gPOrRLih2bWsn.jpg&w=200&h=110&zc=1
7|Hogar, dulce hogarcirijillo|Bart, Lisa y Maggie son puestos por el Estado bajo cuidado de la familia Flanders cuando Homero y Marge son acusados de no tener capacidad para ser padres. Homero y Marge deben probar su capacidad ante las autoridades antes de tener a sus hijos de vuelta. Estrella invitada: Joan Kenley.|_____________________|||https://image.tmdb.org/t/p/original/vyz3kJvfnCKp3iJQ5gdrFm3OMcr.jpg&w=200&h=110&zc=1
7|Bart vende su alma|Convencido de que el alma no existe, Bart se la vende a Milhouse por cinco dólares. Más tarde, sintiendo que de verdad le falta algo, comienza una dura lucha para recuperar lo que es suyo. Mientras tanto, Moe transforma su triste bar en un restaurante familiar que atrae a un mayor número de personas.|_____________________|||https://image.tmdb.org/t/p/original/t86Cm7wpNEJ3zgGvUtgsqM8is1B.jpg&w=200&h=110&zc=1
7|Lisa la vegetariana|Una visita a una aldea recreativa hace que Lisa se convierta en vegetariana, lo que la lleva a enfrentarse con Homero, ya que ella no puede tolerar el comportamiento carnívoro de su padre. Estrellas invitadas: Paul y Linda McCartney.|_____________________|||https://image.tmdb.org/t/p/original/1WAtxV6qVYsi6Wvi0WAXsiAyuu2.jpg&w=200&h=110&zc=1
7|Especial de noche de brujas VI|- El ataque de los anuncios: Los carteles gigantes toman vida durante una tormenta eléctrica. Estrella invitada: Paul Anka. - Pesadilla en la avenida siempre viva: Después de un accidente en la caldera de la escuela, Willie jura vengar su muerte matando a los alumnos de la escuela en sus sueños. - Homero al cubo: Homero descubre la tercera dimensión en su intento de esconderse de Patty y Selma.|_____________________|||https://image.tmdb.org/t/p/original/eECINwliKfGDTncCp6XfpFiL8bd.jpg&w=200&h=110&zc=1
7|Homero tamaño familiar|Un fuerte deseo de trabajar en la casa le da a Homero la idea de aumentar mucho de peso para poder declararse discapacitado.|_____________________|||https://image.tmdb.org/t/p/original/3cEFHzl3dpfLixxbFZ3zSGBWM2I.jpg&w=200&h=110&zc=1
7|Mamá Simpson|Por un malentendido, Homero descubre a su madre viva, pero con un pasado oscuro y el FBI buscándola. Estrellas invitadas: Glenn Close y Harry Morgan.|_____________________|||https://image.tmdb.org/t/p/original/rBgLOD6GkWweaDBeHWfbapMCgfr.jpg&w=200&h=110&zc=1
7|La Ultima Carcajada de Bob Patiño|Bob patiño se escapa de la prisión, roba una bomba atómica y amenaza con detonarla si la ciudad de Springfield no abole la television. Estrella invitada: R. Lee Ermey.|_____________________|||https://image.tmdb.org/t/p/original/t1H35jadpCSb6cMh9he0xVHVqJ7.jpg&w=200&h=110&zc=1
7|El episodio espectacular 138 de Los Simpsons|Troy McClure presenta un programa especial en el que se repasa la historia de Los Simpson con imágenes de capítulos anteriores.|_____________________|||https://image.tmdb.org/t/p/original/l0NczFpaT9Xlkeu4qiyRK14eoMe.jpg&w=200&h=110&zc=1
7|El bebé de Mamá|Bart logra mantener un robo en un supermercado secreto ante Marge y Homero. Pero se dan cuenta cuando la familia va al mismo supermercado a sacarse la foto de navidad. Estrella invitada: Lawrence Tierney.|_____________________|||https://image.tmdb.org/t/p/original/kMdcWDZtrFFA4vOkFKCrAyyEGyX.jpg&w=200&h=110&zc=1
7|El Equipo de Homero|Gracias a una alucinación de Burns con éter, Homero consigue el dinero para formar un equipo de bolos. Pero Burns ahora quiere entrar. Mientras, una remera de Bart causa una rebelión en la escuela, con lo que Skinner decide incorporar uniformes escolares.|_____________________|||https://image.tmdb.org/t/p/original/zN8suusZ9OLiQUFirPYhRlRGBgf.jpg&w=200&h=110&zc=1
7|El Mal Vecino|Los celos de Homero ante la atención que reciben los nuevos vecinos, George y Barbara Bush, se convierte en rabia cuando el ex presidente nalguea a Bart.|_____________________|||https://image.tmdb.org/t/p/original/2zw6z6hAA2QhB1SfPCJ6vaOmfap.jpg&w=200&h=110&zc=1
7|Lucha de Clases en Springfield|La familia Simpson se codea con la alta sociedad cuando una compañera de la escuela de Marge los invita al Springfield Country Club. Estrella invitada: Tom Kite.|_____________________|||https://image.tmdb.org/t/p/original/ciA5U7Iz5S5UxuHmk10UEGgq0zJ.jpg&w=200&h=110&zc=1
7|Bart el soplon|Bart tratando de conseguir un autógrafo de Krusty hace que se descubra la cuenta secreta ilegal que el payaso tenía para ahorrar impuestos defraudando a la Hacienda. Krusty es embargado y decide fingir su suicidio. Estrella invitada: Bob Newhart.|_____________________|||https://image.tmdb.org/t/p/original/y3DuctvVBsOQz3pX84YamGbtRH7.jpg&w=200&h=110&zc=1
7|Lisa, la Iconoclasta|Mientras investiga el pasado de Jeremías Springfield, Lisa descubre que el fundador de la ciudad no fue el héroe que todos piensan. Estrella invitada: Donald Sutherland.|_____________________|||https://image.tmdb.org/t/p/original/9WbZJkymbYHFWWGlK4xWsyQDj4M.jpg&w=200&h=110&zc=1
7|Homero el Smither|Smithers se toma unas muy necesitadas vacaciones y, para asegurar su posición en la planta nuclear, da a Homero la tarea de reemplazarlo temporariamente.|_____________________|||https://image.tmdb.org/t/p/original/1aYIODOLfyfkONipUQvQjvI1NY6.jpg&w=200&h=110&zc=1
7|El día que murió la violencia|Con la ayuda de Lionel Hutz, Bart lleva al estudio de Tomy y Daly a la bancarrota cuando prueba que la idea de Daly fue robada hace unos 70 u 80 años. Alex Rocco, Jack Sheldon, Suzanne Somers y Kirk Douglas como Chester J. Lampwick, el creador original de Daly, son estrellas invitadas.|_____________________|||https://image.tmdb.org/t/p/original/9Jjf96bdJ96DvcSSWzxxlfTXlBB.jpg&w=200&h=110&zc=1
7|El sueño de amor de Selma|La carrera de Troy McClure tiene posibilidades de sobrevivir cuando es visto con una mujer. Y para mantenerse en la prensa, Troy tiene que hacer más que salir con esa mujer, que casualmente es Selma. Estrella invitada: Jeff Goldblum.|_____________________|||https://image.tmdb.org/t/p/original/j64Z7yPhTmy3JzxwYYCBpaUYNXV.jpg&w=200&h=110&zc=1
7|Bart recorre el mundo|Con una licencia de conductor falsa, Bart se lleva a Martin, Milhouse y Nelson de viaje. Mientras, Lisa pasa tiempo con Homero en la planta nuclear.|_____________________|||https://image.tmdb.org/t/p/original/ihT5aAPmA4Mu7fOlSiLOoNeyUsp.jpg&w=200&h=110&zc=1
7|22 Películas Cortas Sobre Springfield|En una tarde aburrida, Bart y Milhouse se preguntan si alguna vez pasa algo interesante en Springfield. Esto lleva a una serie de clips sobre la ciudad.|_____________________|||https://image.tmdb.org/t/p/original/eBZJotecyaIhEojxkAFRZz5BsOu.jpg&w=200&h=110&zc=1
7|Mi Héroe, el Abuelo|Un tesoro enterrado de la segunda guerra mundial es el precio de una tontina, en la que el Abuelo y Burns son los únicos sobrevivientes. Pero Burns quiere asegurarse de ser él quien obtenga el tesoro.|_____________________|||https://image.tmdb.org/t/p/original/wlH4liBdZT78m7poDmeib9RZajt.jpg&w=200&h=110&zc=1
7|Y Dónde Está el Inmigrante?|La fiebre de la anti-inmigración llega a Springfield y también a Homero hasta que descubre que Apu es un inmigrante ilegal. Estrella invitada: Joe Mantegna.|_____________________|||https://image.tmdb.org/t/p/original/jitKY6lmiMiRTszhH0k2eGR5daC.jpg&w=200&h=110&zc=1
7|Reventón!|Homero se gana un lugar en el festival Lollapalooza, como parte de una gira de fenómenos. Su número consiste en contener balas de cañón con su panza. Estrellas invitadas: Cypress Hill, Peter Frampton, The Smashing Pumpkins y Sonic Youth.|_____________________|||https://image.tmdb.org/t/p/original/iKPUHKo4UFDcjCg83aAiu9Fk5oa.jpg&w=200&h=110&zc=1
7|Yo amo a Lisa|Lisa quiere hacer amigos en las vacaciones, por lo que decide dejar su personalidad de lado. Estrella invitada: Christina Ricci.|_____________________|||https://image.tmdb.org/t/p/original/93V2MQ5wlUZKpFZzU8fYtBich0A.jpg&w=200&h=110&zc=1
8|Especial de noche de brujas VII|- La casa y yo: Bart descubre su hermano siamés diabólico encerrado en el altillo de la casa. - La bandeja del génesis: Lisa hace un experimento disolviendo un diente en gaseosa. De ahí sale una civilización en miniatura, que ve a Lisa como a su Dios y a Bart como el Diablo. - Ciudadano Kang: Cuando se acercan las elecciones, Kang y Kodos secuestran a y asumen los roles de Bill Clinton y Bob Dole. El único que conoce esta situación es Homero.|_____________________|||https://image.tmdb.org/t/p/original/jaQViKhEqMs8V5Nrf3uvtcRqzDy.jpg&w=200&h=110&zc=1
8|Solo se muda dos veces|Homero hace que la familia se mude a otra ciudad cuando recibe una oferta para un trabajo en una planta nuclear mejor. Pero, mientras Homero no se da cuenta de la magnitud de los problemas de su jefe con el Gobierno, la familia tiene dificultades para adaptarse a la nueva ciudad. Estrella invitada: Albert Brooks.|_____________________|||https://image.tmdb.org/t/p/original/tr3FltSvSeef4KOffoRKvXvkTMo.jpg&w=200&h=110&zc=1
8|Homero por el campeonato|Moe convence a Homero de convertirse en boxeador, después de descubrirse que puede sufrir muchos golpes en la cabeza sin ser tumbado. Pero Marge se preocupa cuando Homero va a boxear contra Dreaderick Tatum, el campeón pesado. Estrellas invitadas: Michael Buffer y Paul Winfield.|_____________________|||https://image.tmdb.org/t/p/original/jVQk1mXSsjtD6IwdaZLIMnGMOHh.jpg&w=200&h=110&zc=1
8|Papi Burns|Burns descubre su hijo ilegítimo de 60 años perdido, Larry, quien es vago e insultante, y no quiere tener nada que ver con él. Homero piensa que un falso secuestro es todo lo que necesita para cambiar el punto de vista de Burns. Rodney Dangerfield es estrella invitada.|_____________________|||https://image.tmdb.org/t/p/original/tvd8k2tJaNUg3ktQloIW65TrYzm.jpg&w=200&h=110&zc=1
8|Bart de noche|Como un castigo por destruir una propiedad privada, Bart es forzado a trabajar con la dueña de la casa, sin saber que la casa es un burdel secreto.|_____________________|||https://image.tmdb.org/t/p/original/sSm8klvIVqkwtuIBE7f4lOHfXHC.jpg&w=200&h=110&zc=1
8|Milhouse dividido|Homero teme que su matrimonio esté en peligro cuando los padres de Milhouse, Kirk y Luann, anuncian su divorcio en una fiesta organizada por Marge.|_____________________|||https://image.tmdb.org/t/p/original/xt4WolBWqE3ItkujBUBbkuCifWC.jpg&w=200&h=110&zc=1
8|El soso romance de Lisa|Lisa entra en un romance turbulento cuando trata de cambiar a Nelson. Mientras, Homero descubre dinero rápido en el fraude de telemarketing.|_____________________|||https://image.tmdb.org/t/p/original/4ALQJZp1ciNNBVKHIJLCk2uJemg.jpg&w=200&h=110&zc=1
8|Huracán Neddy|Ned Flanders se interna en un hospital mental porque sufre una crisis de nervios cuando su casa es destruída por un huracán. Estrella invitada: Jon Lovitz.|_____________________|||https://image.tmdb.org/t/p/original/sewt6ODWNm0puXifkcsbGPD6VjF.jpg&w=200&h=110&zc=1
8|El viaje misterioso de nuestro Homero|Cuando Homero come mucho chile con carne, tiene visiones que le dicen que busque a su alma gemela. Estrella invitada: Johnny Cash.|_____________________|||https://image.tmdb.org/t/p/original/xozPhzH85QexIf8FMdkaGwkGjKa.jpg&w=200&h=110&zc=1
8|Los expedientes secretos de Springfield|Homero ve un extraterrestre en el bosque de Springfield, pero nadie le cree, ni siquiera los agentes del FBI Fox Mulder y Dana Scully (de la serie Los Expedientes Secretos X), quienes vienen a investigar el incidente. Estrellas invitadas: Gillian Anderson, David Duchovny y Leonard Nimoy.|_____________________|||https://image.tmdb.org/t/p/original/zEtEhGqYH4Z41owDzTCb0Y2k8EV.jpg&w=200&h=110&zc=1
8|El turbio y oscuro mundo de Marge Simpson|Marge entra en el negocio de los pretzels y le va mal hasta que Homero hace un trato con el Gordo Tony, mafioso local. Estrellas invitadas: Jack Lemmon y Joe Mantegna.|_____________________|||https://image.tmdb.org/t/p/original/8TXmfP6mpCsuOWjHfY4SkjX8tpH.jpg&w=200&h=110&zc=1
8|La montaña de la locura|Para promover el trabajo de equipo entre sus empleados, Burns los hace ir a un retiro en las montañas para encontrar una cabaña escondida.|_____________________|||https://image.tmdb.org/t/p/original/s9Wa3TBxFig93oKekbdQPn4KTAm.jpg&w=200&h=110&zc=1
8|Simpsoncalifragilisticoexplaladoso|Para suavizar el stress de Marge, la familia contrata a Shary Bobbins, una niñera que se encarga del trabajo casero y de los niños al compás de sus canciones.|_____________________|||https://image.tmdb.org/t/p/original/5zYkPfoEgx8uzyx8XkJBI7CRnPb.jpg&w=200&h=110&zc=1
8|El espectáculo de Tomy, Daly y Poochie|En el episodio número 167 de la serie, Homero hace la voz de Poochie, un personaje agregado al show de Tomy y Daly en una medida desesperada para elevar los ratings. Estrella invitada: Alex Rocco.|_____________________|||https://image.tmdb.org/t/p/original/bbdHuiO5asMj3KO3gtXIfQKpinQ.jpg&w=200&h=110&zc=1
8|La fobia de Homero|Un vendedor se hace amigo de la familia Simpson, pero luego de descubrir que es homosexual Homero teme que Bart siga sus pasos. Estrella invitada: John Waters.|_____________________|||https://image.tmdb.org/t/p/original/iG3PzA0NTKSim0zJ5pkvd8SMsqk.jpg&w=200&h=110&zc=1
8|El hermano de otra serie|Bart sospecha un motivo siniestro cuando Bob Patiño se reúne con su hermano Cecilio, quien lo pone a cargo de supervisar la construcción de un dique en Springfield. Estrella invitada: David Hyde Pierce y Kelsey Grammer.|_____________________|||https://image.tmdb.org/t/p/original/qYiZ7BXwlGO1mqRwyIRSixyJ8wo.jpg&w=200&h=110&zc=1
8|Niñera y hermana|La reputación de Lisa como niñera es puesta a prueba cuando se le pide que cuide a Bart y a Maggie, mientras Bart decide hacer la vida de Lisa, por esa noche, un infierno.|_____________________|||https://image.tmdb.org/t/p/original/uDDRW5TYQCgGTXbnvoXY1ZrjV4Q.jpg&w=200&h=110&zc=1
8|Homero contra la prohibición|Cuando se prohíbe el alcohol en Springfield, Homero se convierte en traficante con la ayuda de Bart. Estrellas invitadas: Dave Thomas y Joe Mantegna.|_____________________|||https://image.tmdb.org/t/p/original/c4AlGqOXIbP99Y4bl6qbYOXDj7p.jpg&w=200&h=110&zc=1
8|Amor en la escuela|Bart descubre al director Skinner y a su maestra, Edna Krabappel, besándose y obtiene un ventajoso trato para mantenerlo en secreto. Pero este trato se le puede volver en contra.|_____________________|||https://image.tmdb.org/t/p/original/4YZc0tiAKnvOqc2SyIjmIs7LrVX.jpg&w=200&h=110&zc=1
8|Motín canino|Bart compra un perro nuevo con una tarjeta fraudulenta. Cuando lo van a embargar, entrega a Ayudante de Santa en su lugar. Estrella invitada Frank Welker.|_____________________|||https://image.tmdb.org/t/p/original/o8evgjItuXpjnGtblDKoQkYNEIw.jpg&w=200&h=110&zc=1
8|El viejo y la Lisa|Burns pierde su fortuna y pide ayuda a Lisa para recuperarla con medios ecológicos. Estrella invitada: Bret 'the Hitman' Hart.|_____________________|||https://image.tmdb.org/t/p/original/2caes13RmSbfHLdWhsbOGwbHmXy.jpg&w=200&h=110&zc=1
8|Pregúntale a Marge|Marge es la 'Señora que Escucha' en la iglesia cuando la gente de Springfield le pide consejos a ella en lugar de al reverendo Alegría, quien no tiene interés en escuchar problemas. Mientras tanto, Homero trata de descubrir por qué su cara está en la caja de un detergente japonés. Estrellas invitadas: Sab Shimono y Gedde Watanabe.|_____________________|||https://image.tmdb.org/t/p/original/cS652eL6gDKXiBYOpyzauryotL.jpg&w=200&h=110&zc=1
8|El enemigo de Homero|Frank Grimes, el nuevo empleado de la planta nuclear, se indigna con los malos hábitos y falta de profesionalismo que dan a Homero éxito. Estrella invitada: Frank Welker.|_____________________|||https://image.tmdb.org/t/p/original/ytedm5JEw2Va0iB7ovCoMRruo21.jpg&w=200&h=110&zc=1
8|El repertorio de refritos de Los Simpsons|Troy McClure presenta tres historias de Los Simpsons: - Oficial Gorgory P.I.: El jefe Gorgory se hace detective y se muda a Nueva Orleans con el director Skinner como asistente. - El abuelo, la maquina del amor: El alma del Abuelo queda atrapada dentro de la máquina de Prueba del Amor de Moe. - Animación de Show de la familia Simpson: La familia Simpson anima un show de variedades de los '70. Estrellas invitadas: Tim Conway y Gailard Sartain.|_____________________|||https://image.tmdb.org/t/p/original/8fTtoPTg9VMGbUfDv1gL2KdyC4F.jpg&w=200&h=110&zc=1
8|La guerra secreta de Lisa Simpson|Bart es enviado como castigo a una escuela militar, pero Lisa quiere ir también, con lo que es la única mujer en la escuela. Estrella invitada: Willem Dafoe.|_____________________|||https://image.tmdb.org/t/p/original/1FUgOJTA8WJMVTPv8JEz3YGU7DG.jpg&w=200&h=110&zc=1
9|La ciudad de Nueva York contra Homero|Cuando Barney es elegido conductor designado, deja el auto de Homero mal estacionado en el 'World Trade Center' de Nueva York. Homero tiene que recuperarlo y esperar que llegue un policía que le saque el cepo.|_____________________|||https://image.tmdb.org/t/p/original/raMEb3xRcYIeYHfzkhmfDss8UML.jpg&w=200&h=110&zc=1
9|Vida prestada|En la fiesta del vigésimo aniversario de Seymour Skinner como director de la escuela primaria de Springfield, aparece un hombre que dice ser el verdadero Seymour Skinner. La ciudad se consterna al saber que el hombre que todos conocíamos era en realidad un impostor. Estrella invitada: Martin Sheen.|_____________________|||https://image.tmdb.org/t/p/original/zzo26GVc3Q3ITYw11NeUaLS354b.jpg&w=200&h=110&zc=1
9|El sax de Lisa|Cuando el saxo de Lisa se rompe, Marge recuerda cómo obtuvo Lisa su primer saxofón en el año 1990. Estrella invitada: Fyvush Finkel.|_____________________|||https://image.tmdb.org/t/p/original/8fN3PeAZeSoKD2cNWHHJYODM34z.jpg&w=200&h=110&zc=1
9|Especial de noche de Brujas VIII|- El hombre Homega: Cuando una bomba de neutrones francesa explota en Springfield, el único sobreviviente parece ser Homero. - Mosca blanca contra mosca negra: Bart accidentalmente mezcla su ADN con el de una mosca. - Pacto sustancioso: en Sprynge-Fielde en 1649, es la temporada de caza de brujas. Y van por Marge.|_____________________|||https://image.tmdb.org/t/p/original/lQTKEJxfLeYY40dvIAVAsaY9Y6H.jpg&w=200&h=110&zc=1
9|Familia peligrosa|Después de una pelea en una cancha de fútbol, Homero compra una pistola para defender a su familia, para disgusto de Marge.|_____________________|||https://image.tmdb.org/t/p/original/c79YWpzWio4oLivKOgmWvGQltc4.jpg&w=200&h=110&zc=1
9|Bart se convierte en estrella|Flanders es el entrenador de un equipo infantil de fútbol americano, pero Homero está obsesionado porque se vaya. Finalmente lo cansa y Flanders le deja su puesto. Como nuevo entrenador, lo único que hace es 'cortar' jugadores y tratar de estimular a Bart. Estrellas invitadas: Joe Namath, Roy Firestone y Mike Judge como Hank Hill.|_____________________|||https://image.tmdb.org/t/p/original/go6JQYux1hlM7WPnsfsIqqof6ho.jpg&w=200&h=110&zc=1
9|Las dos señoras Nahasapeemapetilon|Se le anuncia a Apu que ha llegado la hora de hacer efectivo su casamiento arreglado. Estrellas invitadas: Jan Hooks y Andrea Martin.|_____________________|||https://image.tmdb.org/t/p/original/yvcyaCGXsjZn4u4xtmyEgMKneQE.jpg&w=200&h=110&zc=1
9|La escéptica Lisa|Cuando Lisa encuentra un esqueleto que toda la ciudad cree que es de un ángel, ella está resuelta a probar que se equivocan. Estrella invitada: Stephen Jay Gould.|_____________________|||https://image.tmdb.org/t/p/original/boqwgAaBAJh6TF5X47zLJ3nNolr.jpg&w=200&h=110&zc=1
9|La cruda realidad|Marge acepta un trabajo de vendedora de bienes raíces, pero tiene problemas con su uso de la verdad.|_____________________|||https://image.tmdb.org/t/p/original/cbkPHoRu6P4mqgmdB7P0Z38j774.jpg&w=200&h=110&zc=1
9|Milagro en la avenida Siempreviva|Bart accidentalmente quema todos los regalos de navidad de la familia junto con el árbol. Pero dice que un ladrón se los llevó. Toda la ciudad se apiada de la familia hasta que se descubre la mentira. Estrella invitada: Alex Trebek.|_____________________|||https://image.tmdb.org/t/p/original/myXU62nqUYgPDrqH3clFTD0fEoi.jpg&w=200&h=110&zc=1
9|Todos cantan, todos bailan|Cuando Homero descubre que la película que alquiló es musical, todos rememoran los momentos musicales de capítulos anteriores.|_____________________|||https://image.tmdb.org/t/p/original/sa0qgnSMdDXS3ESp4SrGwkCX5ZQ.jpg&w=200&h=110&zc=1
9|Bart en la feria|Homero y Bart se hacen amigos de unos empleados de una feria, quienes les roban la casa. Estrella invitada: Jim Varney.|_____________________|||https://image.tmdb.org/t/p/original/8aQSiKShLnKPbLQ2AprxL29JdT3.jpg&w=200&h=110&zc=1
9|La secta Simpson|Una nueva congregación religiosa se establece en Springfield prometiendo a sus integrantes una vida más feliz y próspera en un lejano planeta. La mayoría de los ciudadanos de Springfield, incluidos los Simpson, caen en sus garras y sólo Marge es capaz de abrirles los ojos ante los auténticos fines de esta secta.|_____________________|||https://image.tmdb.org/t/p/original/rNLlxplGG2sGsc8TdV3qzxrsQU3.jpg&w=200&h=110&zc=1
9|El autobús de la muerte|Los chicos de la escuela primaria de Springfield se van a hacer un modelo de las Naciones Unidas, pero el micro se cae al agua y todos quedan atrapados en una isla desierta. Mientras, Homero quiere poner un servicio de Internet. Estrellas invitadas: James Earl Jones y Jack Ong.|_____________________|||https://image.tmdb.org/t/p/original/4ljtgofYS4PGbXEYAhVD2aGldVl.jpg&w=200&h=110&zc=1
9|La última tentación de Krusty|Cuando ve que su estilo está atrasado, Krusty decide abandonar la comedia. Pero en cuanto los demás consideran sus quejas graciosas cambia de idea. Estrellas invitadas: Bruce Baum, Janeane Garofalo, Bobcat Goldthwait, Jay Leno, Hank Williams Jr. y Steven Wright.|_____________________|||https://image.tmdb.org/t/p/original/5bUVpeciwOmR6r3h3DJkNJ1jIAt.jpg&w=200&h=110&zc=1
9|El bueno, la mala y el feo|Moe se cansa de estar solo y necesita una mujer. Cuando la encuentra, gasta todo su dinero para agasajarla, por lo que pide a Homero que robe su auto para poder cobrar el seguro. Esto causa a Homero muchos problemas. Estrella invitada: Helen Hunt.|_____________________|||https://image.tmdb.org/t/p/original/tE6tCERS7DTBbOJJZFvhohr6RM8.jpg&w=200&h=110&zc=1
9|Lisa, Simpson|Cuando Lisa no puede resolver un acertijo que todos los demás sí, le empieza a preocupar si no estará actuando en ella el gen de los Simpson, que los vuelve estúpidos a partir de los 9 años.|_____________________|||https://image.tmdb.org/t/p/original/xLYaNmAjIVC5hA9pmIdPTDxp2In.jpg&w=200&h=110&zc=1
9|Gorgorito|Después de ver que Rafa no tiene amigos, Marge decide invitarlo para que juegue con Bart. Al principio, Bart no está muy contento pasando su tiempo junto a él, pero todo cambia cuando descubre que su padre, el jefe Gorgory, tiene una llave maestra que abre todas las puertas de Springfield.|_____________________|||https://image.tmdb.org/t/p/original/jdetz1ILFUfwqfBdTChIigeGXyO.jpg&w=200&h=110&zc=1
9|Mi querido capitán Simpson|Homero es despedido y entra a la marina. Mientras, Milhouse se pone un aro y estimula a toda la escuela a hacer lo mismo. Estrellas invitadas: Bob Denver, Rod Steiger y Michael Carrington.|_____________________|||https://image.tmdb.org/t/p/original/4yQ2paqiMAVSS1WBZ7NgtdDlNLA.jpg&w=200&h=110&zc=1
9|Misión deducible|Cuando una auditoria revela los fraudes que Homero comete con sus impuestos, se le obliga a trabajar para el FBI si no quiere ir a la cárcel. Estrella invitada: Paul Winfield.|_____________________|||https://image.tmdb.org/t/p/original/8c68o0fnbL4hMv3CFOkrTKxixR5.jpg&w=200&h=110&zc=1
9|Lisa Comentarista|Lisa consigue un espacio para hacer un noticiero infantil por televisión, pero Bart le roba protagonismo con notas supuestamente sensibles. Mientras, Homero consigue un mono ayudante.|_____________________|||https://image.tmdb.org/t/p/original/aYFmsdojWQTqavFDvKb0cRL2Qab.jpg&w=200&h=110&zc=1
9|Basura de titanes|Cuando Homero se pelea con los basureros, decide postularse como encargado de sanidad de Springfield. Estrellas invitadas: U2, Steve Martin, Paul McGuinness y Susie Smith.|_____________________|||https://image.tmdb.org/t/p/original/mU7sY3aD6VyH0f2pf1RH0fd94Un.jpg&w=200&h=110&zc=1
9|El rey de la colina|Después de avergonzar a Bart, Homero decide hacer gimnasia y una dieta de barras energéticas de manzana. Esto lo lleva a intentar escalar la montaña más alta de Springfield en un movimiento publicitario para la barra energética. Estrellas invitadas: Brendan Fraser y Steven Weber.|_____________________|||https://image.tmdb.org/t/p/original/atNFkJ8s1fkOFBOjMqibfaqmDof.jpg&w=200&h=110&zc=1
9|Hemos perdido a nuestra Lisa|Es el último día en la exposición de los Tesoros de Isis, y Lisa no se la quiere perder. Consigue el permiso de Homero para ir en colectivo, pero se pierde.|_____________________|||https://image.tmdb.org/t/p/original/rqCOSobnfYS0E1VYvOshkiPVIVC.jpg&w=200&h=110&zc=1
9|Marge, ¿Puedo dormir con el peligro?|Homero y Marge tienen encuentros románticos en lugares públicos, estimulados por el miedo a ser atrapados. Y lo son. Mientras, Bart y Lisa, usando un detector de metales del Abuelo, encuentran el final alternativo de Casablanca.|_____________________|||https://image.tmdb.org/t/p/original/xXCoenPt7wYznYrSPw2BwFRapoc.jpg&w=200&h=110&zc=1
10|La sazon del baile|Lisa ayuda a integrarse a la escuela a una nueva alumna, cuyas actitudes pueden ser un poco maduras para su edad. Mientras, Homero y Bart tratan de vender grasa. Estrella invitada: Lisa Kudrow.|_____________________|||https://image.tmdb.org/t/p/original/5r9D8z84aWMCgJYKS00Tz8HTE6U.jpg&w=200&h=110&zc=1
10|El mago de la terraza Siempreverde|Homero se da cuenta de que desperdició la mitad de su vida e, inspirado por Thomas Edison, decide convertirse en inventor. Estrella invitada: William Daniels.|_____________________|||https://image.tmdb.org/t/p/original/8dooJxYyjSCH0wiXaqxolvhexzN.jpg&w=200&h=110&zc=1
10|Bart la madre|Bart mata accidentalmente a un pájaro y toma la responsabilidad de incubar los dos huevos que había en su nido.|_____________________|||https://image.tmdb.org/t/p/original/uTWK7Jz2oHZOIHM5HvYfYpXVqcY.jpg&w=200&h=110&zc=1
10|Especial de noche de brujas IX|- El bisoñé diabólico: Homero se transplanta el pelo del delincuente recientemente ejecutado Snake. Estrella invitada: Ed McMahon. - Terror en Caricatulandia: Bart y Lisa son chupados dentro del televisor, donde tienen que escapar de Tomy y Daly. Estrellas invitadas: Regis Philbin y Kathie Lee Gifford. - Pulpos Galácticos: Cuando a Maggie le crecen tentáculos, se revela que es hija de Kang y no de Homero. Estrella invitada: Jerry Springer. Estrella invitada: Robert Englund, en el gag del sillón.|_____________________|||https://image.tmdb.org/t/p/original/dwicl3ahKPqKdyXvvpJav3fgPb7.jpg&w=200&h=110&zc=1
10|Cuando se anhela a una estrella|Homero consigue trabajo como asistente de Kim Basinger y Alec Baldwin. Otras estrellas invitadas: Ron Howard y Brian Grazer.|_____________________|||https://image.tmdb.org/t/p/original/nDZMa8idiP3N2Wqaj7cvObUSXyA.jpg&w=200&h=110&zc=1
10|D'oh en el viento|Homero quiere saber cuál es su segundo nombre, y acaba convertido en hippie. Estrellas invitadas: George Carlin y Martin Mull.|_____________________|||https://image.tmdb.org/t/p/original/xaEXWyTTHyvJLoUm3sv52BI0WBv.jpg&w=200&h=110&zc=1
